customer_id,signup_date,city,state,zone,rfm_segment
IND_CUST_02842,2024-01-08,Noida,Uttar Pradesh,North,Champions
IND_CUST_02843,2023-03-22,Howrah,West Bengal,East,New & Promising
IND_CUST_02844,2024-10-01,Udaipur,Rajasthan,North,New & Promising
IND_CUST_02845,2023-03-12,Tiruchirappalli,Tamil Nadu,South,Lost Customers
IND_CUST_02846,2024-10-27,Mysuru,Karnataka,South,New & Promising
IND_CUST_02847,2024-10-13,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_02848,2023-03-12,Mysuru,Karnataka,South,New & Promising
IND_CUST_02849,2023-02-15,Madurai,Tamil Nadu,South,Loyal Customers
IND_CUST_02850,2023-02-16,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_02851,2024-08-13,Nizamabad,Telangana,South,New & Promising
IND_CUST_02852,2024-02-26,Hubballi,Karnataka,South,New & Promising
IND_CUST_02853,2023-05-29,Pune,Maharashtra,West,At Risk
IND_CUST_02854,2023-05-10,Siliguri,West Bengal,East,Champions
IND_CUST_02855,2024-03-31,Mumbai,Maharashtra,West,Loyal Customers
IND_CUST_02856,2024-09-30,South Delhi,Delhi,North,New & Promising
IND_CUST_02857,2024-09-22,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_02858,2024-05-19,Pune,Maharashtra,West,New & Promising
IND_CUST_02859,2023-09-01,Nagpur,Maharashtra,West,At Risk
IND_CUST_02860,2024-04-18,Nashik,Maharashtra,West,At Risk
IND_CUST_02861,2024-01-17,Surat,Gujarat,West,New & Promising
IND_CUST_02862,2023-04-13,Mysuru,Karnataka,South,Lost Customers
IND_CUST_02863,2024-05-03,Jaipur,Rajasthan,North,New & Promising
IND_CUST_02864,2023-02-06,Chennai,Tamil Nadu,South,New & Promising
IND_CUST_02865,2024-10-15,New Delhi,Delhi,North,Champions
IND_CUST_02866,2024-07-02,Chennai,Tamil Nadu,South,Champions
IND_CUST_02867,2024-06-03,Dwarka,Delhi,North,New & Promising
IND_CUST_02868,2023-11-29,Noida,Uttar Pradesh,North,Loyal Customers
IND_CUST_02869,2024-02-01,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_02870,2023-10-23,Bengaluru,Karnataka,South,At Risk
IND_CUST_02871,2023-04-17,Siliguri,West Bengal,East,Lost Customers
IND_CUST_02872,2024-06-13,Jaipur,Rajasthan,North,New & Promising
IND_CUST_02873,2023-03-24,Siliguri,West Bengal,East,Champions
IND_CUST_02874,2023-10-15,North Delhi,Delhi,North,Lost Customers
IND_CUST_02875,2024-04-05,Lucknow,Uttar Pradesh,North,New & Promising
IND_CUST_02876,2023-08-03,North Delhi,Delhi,North,New & Promising
IND_CUST_02877,2023-10-08,Dwarka,Delhi,North,At Risk
IND_CUST_02878,2024-04-03,Nagpur,Maharashtra,West,New & Promising
IND_CUST_02879,2023-12-10,Chennai,Tamil Nadu,South,Champions
IND_CUST_02880,2023-07-13,Mumbai,Maharashtra,West,New & Promising
IND_CUST_02881,2023-06-07,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_02882,2024-04-09,Ahmedabad,Gujarat,West,Potential Loyalists
IND_CUST_02883,2023-04-14,Nashik,Maharashtra,West,New & Promising
IND_CUST_02884,2023-02-03,Mumbai,Maharashtra,West,At Risk
IND_CUST_02885,2023-04-12,Nashik,Maharashtra,West,New & Promising
IND_CUST_02886,2024-09-30,Udaipur,Rajasthan,North,Loyal Customers
IND_CUST_02887,2023-11-21,North Delhi,Delhi,North,New & Promising
IND_CUST_02888,2024-08-14,New Delhi,Delhi,North,Lost Customers
IND_CUST_02889,2023-05-21,Kanpur,Uttar Pradesh,North,Lost Customers
IND_CUST_02890,2024-04-18,Ahmedabad,Gujarat,West,Lost Customers
IND_CUST_02891,2023-01-31,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_02892,2023-03-04,Warangal,Telangana,South,At Risk
IND_CUST_02893,2024-07-13,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_02894,2023-03-28,Hyderabad,Telangana,South,New & Promising
IND_CUST_02895,2023-10-31,Pune,Maharashtra,West,New & Promising
IND_CUST_02896,2023-03-02,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_02897,2024-01-31,New Delhi,Delhi,North,New & Promising
IND_CUST_02898,2023-11-30,Mysuru,Karnataka,South,Potential Loyalists
IND_CUST_02899,2024-02-15,New Delhi,Delhi,North,Lost Customers
IND_CUST_02900,2023-10-11,Mumbai,Maharashtra,West,Loyal Customers
IND_CUST_02901,2024-04-10,Pune,Maharashtra,West,New & Promising
IND_CUST_02902,2023-03-21,Agra,Uttar Pradesh,North,Lost Customers
IND_CUST_02903,2023-03-18,Nashik,Maharashtra,West,New & Promising
IND_CUST_02904,2024-06-23,Dwarka,Delhi,North,New & Promising
IND_CUST_02905,2023-12-27,North Delhi,Delhi,North,Lost Customers
IND_CUST_02906,2023-03-18,Nashik,Maharashtra,West,Lost Customers
IND_CUST_02907,2024-05-23,Kochi,Kerala,South,New & Promising
IND_CUST_02908,2023-06-13,Bengaluru,Karnataka,South,Champions
IND_CUST_02909,2023-01-09,Mysuru,Karnataka,South,Champions
IND_CUST_02910,2023-06-24,Bengaluru,Karnataka,South,New & Promising
IND_CUST_02911,2024-04-06,Hubballi,Karnataka,South,Champions
IND_CUST_02912,2023-11-03,Mumbai,Maharashtra,West,New & Promising
IND_CUST_02913,2024-08-10,Warangal,Telangana,South,New & Promising
IND_CUST_02914,2023-09-02,Udaipur,Rajasthan,North,Champions
IND_CUST_02915,2023-05-02,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_02916,2023-07-04,Hyderabad,Telangana,South,Champions
IND_CUST_02917,2023-02-01,Varanasi,Uttar Pradesh,North,Lost Customers
IND_CUST_02918,2024-07-22,Ahmedabad,Gujarat,West,Loyal Customers
IND_CUST_02919,2023-11-06,New Delhi,Delhi,North,New & Promising
IND_CUST_02920,2024-01-07,Mysuru,Karnataka,South,New & Promising
IND_CUST_02921,2024-10-17,Mangaluru,Karnataka,South,New & Promising
IND_CUST_02922,2024-08-18,Warangal,Telangana,South,Loyal Customers
IND_CUST_02923,2023-02-25,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_02924,2023-09-30,Mumbai,Maharashtra,West,Loyal Customers
IND_CUST_02925,2024-04-08,Mangaluru,Karnataka,South,New & Promising
IND_CUST_02926,2024-03-31,Durgapur,West Bengal,East,Champions
IND_CUST_02927,2023-09-06,Kanpur,Uttar Pradesh,North,New & Promising
IND_CUST_02928,2023-03-19,Kochi,Kerala,South,Champions
IND_CUST_02929,2024-06-17,Kanpur,Uttar Pradesh,North,New & Promising
IND_CUST_02930,2023-04-18,Bengaluru,Karnataka,South,New & Promising
IND_CUST_02931,2023-09-30,Coimbatore,Tamil Nadu,South,Champions
IND_CUST_02932,2023-01-15,Nizamabad,Telangana,South,Loyal Customers
IND_CUST_02933,2024-01-05,Pune,Maharashtra,West,At Risk
IND_CUST_02934,2023-10-31,Tiruchirappalli,Tamil Nadu,South,Loyal Customers
IND_CUST_02935,2023-07-24,Warangal,Telangana,South,Lost Customers
IND_CUST_02936,2023-04-23,Pune,Maharashtra,West,Lost Customers
IND_CUST_02937,2023-09-10,Noida,Uttar Pradesh,North,New & Promising
IND_CUST_02938,2024-03-16,Madurai,Tamil Nadu,South,Champions
IND_CUST_02939,2023-07-05,Jaipur,Rajasthan,North,Lost Customers
IND_CUST_02940,2023-08-15,Mumbai,Maharashtra,West,New & Promising
IND_CUST_02941,2024-06-11,Bengaluru,Karnataka,South,At Risk
IND_CUST_02942,2024-10-29,Coimbatore,Tamil Nadu,South,Potential Loyalists
IND_CUST_02943,2023-12-20,Bengaluru,Karnataka,South,At Risk
IND_CUST_02944,2024-09-14,Nizamabad,Telangana,South,New & Promising
IND_CUST_02945,2023-01-01,Noida,Uttar Pradesh,North,New & Promising
IND_CUST_02946,2024-07-06,Nashik,Maharashtra,West,New & Promising
IND_CUST_02947,2024-07-13,North Delhi,Delhi,North,Potential Loyalists
IND_CUST_02948,2024-02-24,Dwarka,Delhi,North,Champions
IND_CUST_02949,2024-09-11,Hubballi,Karnataka,South,Lost Customers
IND_CUST_02950,2023-06-10,Siliguri,West Bengal,East,Lost Customers
IND_CUST_02951,2023-06-10,Vadodara,Gujarat,West,New & Promising
IND_CUST_02952,2023-05-08,Nizamabad,Telangana,South,New & Promising
IND_CUST_02953,2023-05-31,Hyderabad,Telangana,South,Champions
IND_CUST_02954,2024-03-19,North Delhi,Delhi,North,Champions
IND_CUST_02955,2024-04-15,Siliguri,West Bengal,East,Potential Loyalists
IND_CUST_02956,2024-04-07,Nizamabad,Telangana,South,New & Promising
IND_CUST_02957,2023-01-30,Warangal,Telangana,South,New & Promising
IND_CUST_02958,2024-04-17,Rajkot,Gujarat,West,New & Promising
IND_CUST_02959,2024-07-10,Mangaluru,Karnataka,South,New & Promising
IND_CUST_02960,2023-03-21,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_02961,2023-02-08,Mumbai,Maharashtra,West,New & Promising
IND_CUST_02962,2023-08-28,Hubballi,Karnataka,South,Lost Customers
IND_CUST_02963,2024-07-10,Bengaluru,Karnataka,South,Potential Loyalists
IND_CUST_02964,2024-08-12,Thrissur,Kerala,South,Loyal Customers
IND_CUST_02965,2023-12-03,Ahmedabad,Gujarat,West,Champions
IND_CUST_02966,2023-10-07,Hyderabad,Telangana,South,Lost Customers
IND_CUST_02967,2023-04-26,Hyderabad,Telangana,South,Lost Customers
IND_CUST_02968,2023-09-26,Madurai,Tamil Nadu,South,Champions
IND_CUST_02969,2023-12-01,Kota,Rajasthan,North,New & Promising
IND_CUST_02970,2023-11-08,Dwarka,Delhi,North,New & Promising
IND_CUST_02971,2023-02-22,Hubballi,Karnataka,South,New & Promising
IND_CUST_02972,2023-03-09,Mumbai,Maharashtra,West,New & Promising
IND_CUST_02973,2023-02-03,Noida,Uttar Pradesh,North,Loyal Customers
IND_CUST_02974,2024-01-21,Warangal,Telangana,South,Loyal Customers
IND_CUST_02975,2023-09-06,Mysuru,Karnataka,South,Champions
IND_CUST_02976,2023-04-21,Pune,Maharashtra,West,New & Promising
IND_CUST_02977,2023-04-04,Vadodara,Gujarat,West,Loyal Customers
IND_CUST_02978,2024-02-14,Nashik,Maharashtra,West,Lost Customers
IND_CUST_02979,2023-06-28,Warangal,Telangana,South,Lost Customers
IND_CUST_02980,2023-02-16,Thrissur,Kerala,South,Lost Customers
IND_CUST_02981,2024-08-26,Dwarka,Delhi,North,Potential Loyalists
IND_CUST_02982,2024-01-11,Mangaluru,Karnataka,South,Lost Customers
IND_CUST_02983,2024-08-09,Nizamabad,Telangana,South,Champions
IND_CUST_02984,2023-07-21,Kanpur,Uttar Pradesh,North,At Risk
IND_CUST_02985,2024-03-20,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_02986,2023-10-24,Jaipur,Rajasthan,North,At Risk
IND_CUST_02987,2023-11-04,Mumbai,Maharashtra,West,Loyal Customers
IND_CUST_02988,2024-05-07,New Delhi,Delhi,North,New & Promising
IND_CUST_02989,2023-12-04,Warangal,Telangana,South,Champions
IND_CUST_02990,2024-10-07,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_02991,2023-03-07,Pune,Maharashtra,West,New & Promising
IND_CUST_02992,2024-02-26,Lucknow,Uttar Pradesh,North,New & Promising
IND_CUST_02993,2024-06-23,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_02994,2024-09-20,Bengaluru,Karnataka,South,New & Promising
IND_CUST_02995,2024-05-07,Nashik,Maharashtra,West,New & Promising
IND_CUST_02996,2023-11-13,Ahmedabad,Gujarat,West,Lost Customers
IND_CUST_02997,2024-09-17,Mumbai,Maharashtra,West,Loyal Customers
IND_CUST_02998,2023-03-16,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_02999,2023-02-28,Mysuru,Karnataka,South,Loyal Customers
IND_CUST_03000,2024-01-21,Rajkot,Gujarat,West,New & Promising
IND_CUST_03001,2023-01-15,Nizamabad,Telangana,South,Lost Customers
IND_CUST_03002,2023-08-19,Agra,Uttar Pradesh,North,Loyal Customers
IND_CUST_03003,2024-09-08,Mysuru,Karnataka,South,Loyal Customers
IND_CUST_03004,2023-07-18,Coimbatore,Tamil Nadu,South,Lost Customers
IND_CUST_03005,2023-12-20,Madurai,Tamil Nadu,South,Lost Customers
IND_CUST_03006,2023-02-04,Surat,Gujarat,West,New & Promising
IND_CUST_03007,2023-06-11,Kolkata,West Bengal,East,New & Promising
IND_CUST_03008,2024-04-15,Nashik,Maharashtra,West,Loyal Customers
IND_CUST_03009,2024-06-14,Warangal,Telangana,South,Loyal Customers
IND_CUST_03010,2024-02-27,Nashik,Maharashtra,West,New & Promising
IND_CUST_03011,2023-12-14,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_03012,2023-05-27,Mangaluru,Karnataka,South,Champions
IND_CUST_03013,2024-01-09,Mysuru,Karnataka,South,New & Promising
IND_CUST_03014,2024-02-20,Hubballi,Karnataka,South,Potential Loyalists
IND_CUST_03015,2024-05-08,Tiruchirappalli,Tamil Nadu,South,Loyal Customers
IND_CUST_03016,2024-07-12,Mysuru,Karnataka,South,Loyal Customers
IND_CUST_03017,2023-09-13,Warangal,Telangana,South,New & Promising
IND_CUST_03018,2023-04-13,South Delhi,Delhi,North,Lost Customers
IND_CUST_03019,2023-05-01,Nagpur,Maharashtra,West,Lost Customers
IND_CUST_03020,2024-02-23,Kanpur,Uttar Pradesh,North,Champions
IND_CUST_03021,2023-12-16,Mangaluru,Karnataka,South,Loyal Customers
IND_CUST_03022,2024-10-18,Dwarka,Delhi,North,Champions
IND_CUST_03023,2023-02-11,Nizamabad,Telangana,South,New & Promising
IND_CUST_03024,2024-01-02,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_03025,2023-01-29,Mumbai,Maharashtra,West,Loyal Customers
IND_CUST_03026,2023-01-14,Mysuru,Karnataka,South,New & Promising
IND_CUST_03027,2024-04-29,Jaipur,Rajasthan,North,New & Promising
IND_CUST_03028,2023-07-08,Coimbatore,Tamil Nadu,South,At Risk
IND_CUST_03029,2023-10-22,Hyderabad,Telangana,South,Lost Customers
IND_CUST_03030,2023-07-02,Tiruchirappalli,Tamil Nadu,South,Loyal Customers
IND_CUST_03031,2024-07-01,Nagpur,Maharashtra,West,New & Promising
IND_CUST_03032,2023-02-06,South Delhi,Delhi,North,Lost Customers
IND_CUST_03033,2023-01-14,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_03034,2024-09-26,Mumbai,Maharashtra,West,New & Promising
IND_CUST_03035,2024-08-17,Mysuru,Karnataka,South,Potential Loyalists
IND_CUST_03036,2023-06-08,Mangaluru,Karnataka,South,Lost Customers
IND_CUST_03037,2024-05-08,North Delhi,Delhi,North,Lost Customers
IND_CUST_03038,2023-11-25,Thiruvananthapuram,Kerala,South,New & Promising
IND_CUST_03039,2024-09-05,Nagpur,Maharashtra,West,Champions
IND_CUST_03040,2023-03-24,South Delhi,Delhi,North,Potential Loyalists
IND_CUST_03041,2024-07-09,Nagpur,Maharashtra,West,Loyal Customers
IND_CUST_03042,2024-08-02,Kozhikode,Kerala,South,Loyal Customers
IND_CUST_03043,2024-07-13,Pune,Maharashtra,West,Loyal Customers
IND_CUST_03044,2024-07-22,South Delhi,Delhi,North,New & Promising
IND_CUST_03045,2024-08-09,Nizamabad,Telangana,South,Lost Customers
IND_CUST_03046,2023-01-22,Nizamabad,Telangana,South,New & Promising
IND_CUST_03047,2023-05-12,South Delhi,Delhi,North,Lost Customers
IND_CUST_03048,2024-04-09,Bengaluru,Karnataka,South,New & Promising
IND_CUST_03049,2024-03-31,Mangaluru,Karnataka,South,New & Promising
IND_CUST_03050,2023-10-29,Mangaluru,Karnataka,South,New & Promising
IND_CUST_03051,2023-09-24,Pune,Maharashtra,West,Lost Customers
IND_CUST_03052,2024-01-30,North Delhi,Delhi,North,Champions
IND_CUST_03053,2023-04-30,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_03054,2023-09-03,Bengaluru,Karnataka,South,New & Promising
IND_CUST_03055,2024-07-21,Warangal,Telangana,South,New & Promising
IND_CUST_03056,2023-02-07,Jodhpur,Rajasthan,North,Loyal Customers
IND_CUST_03057,2023-09-02,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_03058,2023-01-21,Nagpur,Maharashtra,West,Champions
IND_CUST_03059,2023-04-20,Pune,Maharashtra,West,New & Promising
IND_CUST_03060,2024-08-28,Jodhpur,Rajasthan,North,Champions
IND_CUST_03061,2024-01-29,Mangaluru,Karnataka,South,At Risk
IND_CUST_03062,2024-02-14,Mumbai,Maharashtra,West,Champions
IND_CUST_03063,2024-10-09,Tiruchirappalli,Tamil Nadu,South,Loyal Customers
IND_CUST_03064,2023-01-08,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_03065,2024-03-19,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_03066,2023-11-24,Mangaluru,Karnataka,South,New & Promising
IND_CUST_03067,2023-10-17,Pune,Maharashtra,West,Lost Customers
IND_CUST_03068,2024-05-25,Udaipur,Rajasthan,North,New & Promising
IND_CUST_03069,2023-12-27,Mysuru,Karnataka,South,Lost Customers
IND_CUST_03070,2024-08-21,Nizamabad,Telangana,South,Champions
IND_CUST_03071,2023-08-07,Warangal,Telangana,South,New & Promising
IND_CUST_03072,2024-02-10,Coimbatore,Tamil Nadu,South,New & Promising
IND_CUST_03073,2024-09-12,Mysuru,Karnataka,South,New & Promising
IND_CUST_03074,2023-08-08,Bengaluru,Karnataka,South,New & Promising
IND_CUST_03075,2024-08-17,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_03076,2023-04-17,Ahmedabad,Gujarat,West,Loyal Customers
IND_CUST_03077,2024-08-03,Jodhpur,Rajasthan,North,New & Promising
IND_CUST_03078,2024-08-31,Nashik,Maharashtra,West,New & Promising
IND_CUST_03079,2023-10-13,Mumbai,Maharashtra,West,New & Promising
IND_CUST_03080,2023-01-08,Udaipur,Rajasthan,North,Lost Customers
IND_CUST_03081,2023-07-08,Warangal,Telangana,South,Lost Customers
IND_CUST_03082,2023-03-22,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_03083,2023-04-18,Nashik,Maharashtra,West,New & Promising
IND_CUST_03084,2023-11-17,Chennai,Tamil Nadu,South,New & Promising
IND_CUST_03085,2024-08-01,Nizamabad,Telangana,South,Champions
IND_CUST_03086,2023-12-12,Hyderabad,Telangana,South,New & Promising
IND_CUST_03087,2023-11-24,Dwarka,Delhi,North,Champions
IND_CUST_03088,2024-07-08,Nashik,Maharashtra,West,Lost Customers
IND_CUST_03089,2023-10-29,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_03090,2023-07-19,Mangaluru,Karnataka,South,New & Promising
IND_CUST_03091,2024-02-23,North Delhi,Delhi,North,New & Promising
IND_CUST_03092,2023-02-08,Kota,Rajasthan,North,Lost Customers
IND_CUST_03093,2023-11-03,Mysuru,Karnataka,South,Potential Loyalists
IND_CUST_03094,2023-01-04,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_03095,2024-09-24,Pune,Maharashtra,West,Champions
IND_CUST_03096,2023-03-18,Warangal,Telangana,South,New & Promising
IND_CUST_03097,2024-04-12,Kochi,Kerala,South,Loyal Customers
IND_CUST_03098,2023-06-28,Nashik,Maharashtra,West,New & Promising
IND_CUST_03099,2024-10-06,Pune,Maharashtra,West,New & Promising
IND_CUST_03100,2023-10-03,Dwarka,Delhi,North,Lost Customers
IND_CUST_03101,2023-06-01,Mumbai,Maharashtra,West,New & Promising
IND_CUST_03102,2023-06-13,Kanpur,Uttar Pradesh,North,New & Promising
IND_CUST_03103,2023-10-17,Durgapur,West Bengal,East,Lost Customers
IND_CUST_03104,2024-01-13,Dwarka,Delhi,North,New & Promising
IND_CUST_03105,2024-09-12,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_03106,2024-09-29,South Delhi,Delhi,North,New & Promising
IND_CUST_03107,2023-11-06,Hyderabad,Telangana,South,New & Promising
IND_CUST_03108,2024-01-24,Nashik,Maharashtra,West,New & Promising
IND_CUST_03109,2024-10-19,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_03110,2023-07-02,Chennai,Tamil Nadu,South,Lost Customers
IND_CUST_03111,2023-11-02,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_03112,2023-03-13,Mysuru,Karnataka,South,Champions
IND_CUST_03113,2023-08-07,Warangal,Telangana,South,Champions
IND_CUST_03114,2023-06-22,Pune,Maharashtra,West,Lost Customers
IND_CUST_03115,2024-10-14,Nashik,Maharashtra,West,Loyal Customers
IND_CUST_03116,2023-09-29,Surat,Gujarat,West,Lost Customers
IND_CUST_03117,2024-04-12,Warangal,Telangana,South,Lost Customers
IND_CUST_03118,2023-09-26,Mumbai,Maharashtra,West,Lost Customers
IND_CUST_03119,2023-01-20,Bengaluru,Karnataka,South,Champions
IND_CUST_03120,2024-07-31,Nagpur,Maharashtra,West,Lost Customers
IND_CUST_03121,2024-05-17,Hubballi,Karnataka,South,At Risk
IND_CUST_03122,2023-05-27,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_03123,2024-03-04,Nagpur,Maharashtra,West,New & Promising
IND_CUST_03124,2023-06-14,New Delhi,Delhi,North,New & Promising
IND_CUST_03125,2023-11-06,Hyderabad,Telangana,South,New & Promising
IND_CUST_03126,2024-06-01,Chennai,Tamil Nadu,South,New & Promising
IND_CUST_03127,2023-01-14,Warangal,Telangana,South,New & Promising
IND_CUST_03128,2023-05-12,Pune,Maharashtra,West,Lost Customers
IND_CUST_03129,2024-03-14,Udaipur,Rajasthan,North,New & Promising
IND_CUST_03130,2023-09-20,Surat,Gujarat,West,Champions
IND_CUST_03131,2024-10-04,Varanasi,Uttar Pradesh,North,New & Promising
IND_CUST_03132,2023-08-13,Ahmedabad,Gujarat,West,Lost Customers
IND_CUST_03133,2023-09-15,Siliguri,West Bengal,East,New & Promising
IND_CUST_03134,2023-08-22,Madurai,Tamil Nadu,South,New & Promising
IND_CUST_03135,2023-12-02,Nashik,Maharashtra,West,New & Promising
IND_CUST_03136,2024-02-13,Coimbatore,Tamil Nadu,South,Champions
IND_CUST_03137,2023-01-24,Kanpur,Uttar Pradesh,North,Loyal Customers
IND_CUST_03138,2023-09-28,Warangal,Telangana,South,Lost Customers
IND_CUST_03139,2023-04-05,North Delhi,Delhi,North,At Risk
IND_CUST_03140,2023-05-22,Nashik,Maharashtra,West,New & Promising
IND_CUST_03141,2023-03-22,Hubballi,Karnataka,South,Lost Customers
IND_CUST_03142,2023-10-01,Howrah,West Bengal,East,New & Promising
IND_CUST_03143,2023-10-03,Coimbatore,Tamil Nadu,South,Loyal Customers
IND_CUST_03144,2024-04-09,Dwarka,Delhi,North,New & Promising
IND_CUST_03145,2023-07-27,Mangaluru,Karnataka,South,At Risk
IND_CUST_03146,2023-10-23,Mysuru,Karnataka,South,Lost Customers
IND_CUST_03147,2023-02-08,Durgapur,West Bengal,East,New & Promising
IND_CUST_03148,2023-10-15,Warangal,Telangana,South,New & Promising
IND_CUST_03149,2023-05-04,Kanpur,Uttar Pradesh,North,New & Promising
IND_CUST_03150,2023-10-10,New Delhi,Delhi,North,Champions
IND_CUST_03151,2023-06-29,Tiruchirappalli,Tamil Nadu,South,New & Promising
IND_CUST_03152,2023-04-07,Bengaluru,Karnataka,South,At Risk
IND_CUST_03153,2023-07-10,Warangal,Telangana,South,Champions
IND_CUST_03154,2023-03-15,North Delhi,Delhi,North,Lost Customers
IND_CUST_03155,2024-03-22,North Delhi,Delhi,North,New & Promising
IND_CUST_03156,2024-05-11,Chennai,Tamil Nadu,South,Loyal Customers
IND_CUST_03157,2024-07-14,Howrah,West Bengal,East,Champions
IND_CUST_03158,2024-04-28,Nashik,Maharashtra,West,Loyal Customers
IND_CUST_03159,2023-04-26,Vadodara,Gujarat,West,New & Promising
IND_CUST_03160,2024-06-18,Hubballi,Karnataka,South,New & Promising
IND_CUST_03161,2023-04-08,Dwarka,Delhi,North,Loyal Customers
IND_CUST_03162,2023-11-24,Nagpur,Maharashtra,West,Loyal Customers
IND_CUST_03163,2024-02-11,Bengaluru,Karnataka,South,Lost Customers
IND_CUST_03164,2023-11-09,North Delhi,Delhi,North,New & Promising
IND_CUST_03165,2023-05-28,Pune,Maharashtra,West,New & Promising
IND_CUST_03166,2023-12-08,North Delhi,Delhi,North,New & Promising
IND_CUST_03167,2024-05-09,Kolkata,West Bengal,East,Champions
IND_CUST_03168,2023-01-23,Mumbai,Maharashtra,West,Lost Customers
IND_CUST_03169,2023-04-15,Noida,Uttar Pradesh,North,Lost Customers
IND_CUST_03170,2024-08-01,Dwarka,Delhi,North,At Risk
IND_CUST_03171,2024-07-11,Hyderabad,Telangana,South,New & Promising
IND_CUST_03172,2024-08-15,Hubballi,Karnataka,South,New & Promising
IND_CUST_03173,2024-10-20,Nashik,Maharashtra,West,Loyal Customers
IND_CUST_03174,2023-08-10,Nashik,Maharashtra,West,Lost Customers
IND_CUST_03175,2023-01-15,Nashik,Maharashtra,West,Lost Customers
IND_CUST_03176,2024-09-24,Mumbai,Maharashtra,West,New & Promising
IND_CUST_03177,2023-03-19,Hyderabad,Telangana,South,Champions
IND_CUST_03178,2023-11-18,Ahmedabad,Gujarat,West,Champions
IND_CUST_03179,2023-08-29,Lucknow,Uttar Pradesh,North,New & Promising
IND_CUST_03180,2023-01-18,Warangal,Telangana,South,Loyal Customers
IND_CUST_03181,2024-03-29,Nagpur,Maharashtra,West,New & Promising
IND_CUST_03182,2024-03-18,Hubballi,Karnataka,South,Loyal Customers
IND_CUST_03183,2023-10-04,Bengaluru,Karnataka,South,Champions
IND_CUST_03184,2024-02-28,Mysuru,Karnataka,South,Lost Customers
IND_CUST_03185,2024-04-20,South Delhi,Delhi,North,New & Promising
IND_CUST_03186,2023-01-27,Dwarka,Delhi,North,Loyal Customers
IND_CUST_03187,2024-05-28,Mysuru,Karnataka,South,Loyal Customers
IND_CUST_03188,2024-04-08,Hubballi,Karnataka,South,New & Promising
IND_CUST_03189,2023-12-29,Vadodara,Gujarat,West,Champions
IND_CUST_03190,2024-01-18,Agra,Uttar Pradesh,North,New & Promising
IND_CUST_03191,2024-06-08,Mangaluru,Karnataka,South,New & Promising
IND_CUST_03192,2024-01-17,Kolkata,West Bengal,East,New & Promising
IND_CUST_03193,2023-07-03,Udaipur,Rajasthan,North,Lost Customers
IND_CUST_03194,2023-07-13,Bengaluru,Karnataka,South,At Risk
IND_CUST_03195,2024-04-06,Hubballi,Karnataka,South,Lost Customers
IND_CUST_03196,2023-02-25,South Delhi,Delhi,North,New & Promising
IND_CUST_03197,2023-08-18,Jodhpur,Rajasthan,North,Loyal Customers
IND_CUST_03198,2024-05-03,Ahmedabad,Gujarat,West,Potential Loyalists
IND_CUST_03199,2023-01-28,Mumbai,Maharashtra,West,New & Promising
IND_CUST_03200,2024-08-05,Bengaluru,Karnataka,South,Champions
IND_CUST_03201,2023-07-03,Tiruchirappalli,Tamil Nadu,South,Lost Customers
IND_CUST_03202,2024-02-29,North Delhi,Delhi,North,Potential Loyalists
IND_CUST_03203,2024-01-10,Pune,Maharashtra,West,Loyal Customers
IND_CUST_03204,2023-02-10,Surat,Gujarat,West,Lost Customers
IND_CUST_03205,2024-04-28,Hyderabad,Telangana,South,Lost Customers
IND_CUST_03206,2023-09-17,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_03207,2024-03-16,Ahmedabad,Gujarat,West,New & Promising
IND_CUST_03208,2023-03-25,Lucknow,Uttar Pradesh,North,New & Promising
IND_CUST_03209,2023-02-15,North Delhi,Delhi,North,Lost Customers
